congbio_id,congbio_state,congbio_congress,congbio_position,name_id,meae_id,district
M000873,PA,3,Representative,MW0284,meae.congressional.congress03.pa.county,NA
M000891,VA,3,Representative,MA0281,meae.congressional.congress03.va.county,2
M000985,PA,3,Senator,MR0058,NA,NA
M001063,PA,3,Representative,MF0016,meae.congressional.congress03.pa.county,NA
M001066,PA,3,Representative,MP0089,meae.congressional.congress03.pa.county,NA
M001119,MD,3,Representative,MW0069,meae.congressional.congress03.md.county,8
N000055,VA,3,Representative,NJ0172,meae.congressional.congress03.va.county,3
N000058,VA,3,Representative,NA0009,meae.congressional.congress03.va.county,16
N000084,VA,3,Representative,NJ0072,meae.congressional.congress03.va.county,18
N000109,VT,3,Representative,NN0014,NA,NA
O000101,KY,3,Representative,OA0007,meae.congressional.congress03.ky.county,2
P000018,VA,3,Representative,PJ0728,meae.congressional.congress03.va.county,12
P000065,VA,3,Representative,PJ0725,meae.congressional.congress03.va.county,11
P000108,DE,3,Representative,PJ0032,meae.congressional.congress03.de.county,NA
P000320,SC,3,Representative,PA0107,NA,NA
P000473,MD,3,Senator,PR0018,NA,NA
P000514,VA,3,Representative,PF0010,meae.congressional.congress03.va.county,3
P000514,VA,3,Representative,PF0010,meae.congressional.congress03.va.county,4
R000091,DE,3,Senator,RG0002,NA,NA
R000350,VT,3,Senator,RM0051,NA,NA
R000448,PA,3,Senator,RJ0316,meae.congressional.congress03.pa.county,NA
R000548,VA,3,Representative,RR0071,meae.congressional.congress03.va.county,1
R000550,NJ,3,Senator,RJ0171,NA,NA
S000186,PA,3,Representative,ST0206,NA,NA
S000222,MA,3,Representative,ST0123,NA,NA
S000339,NH,3,Representative,SJ0474,NA,NA
S000349,CT,3,Senator,SR0003,NA,NA
S000508,PA,3,Representative,SJ0970,meae.congressional.congress03.pa.county,NA
S000557,VT,3,Representative,SI0092,meae.congressional.congress03.vt.county,1
S000563,NH,3,Representative,SJ0471,NA,NA
S000609,MD,3,Representative,SS0062,meae.congressional.congress03.md.county,5
S000633,SC,3,Representative,SW0299,NA,NA
S000753,MD,3,Representative,ST0060,meae.congressional.congress03.md.county,4
S001009,MA,3,Senator,SC0023,meae.congressional.congress03.ma.county,NA
S001119,CT,3,Representative,SZ0000,NA,NA
T000019,NY,3,Representative,TS0063,meae.congressional.congress03.ny.county,10
T000086,VA,3,Senator,TJ0625,NA,NA
T000107,VA,3,Senator,TH0065,NA,NA
T000141,MA,3,Representative,TG0012,meae.congressional.congress03.ma.county,4
T000348,CT,3,Representative,TU0002,NA,NA
T000361,NY,3,Representative,TT0055,meae.congressional.congress03.ny.county,1
T000389,CT,3,Representative,TJ0010,NA,NA
V000012,NY,3,Representative,VJ0202,meae.congressional.congress03.ny.county,8
V000022,NY,3,Representative,VP0041,meae.congressional.congress03.ny.county,3
V000039,NY,3,Representative,VP0015,meae.congressional.congress03.ny.county,4
V000083,VA,3,Representative,VA0029,meae.congressional.congress03.va.county,7
V000104,DE,3,Senator,VJ0002,NA,NA
W000013,CT,3,Representative,WJ0011,NA,NA
W000014,MA,3,Representative,WP0012,meae.congressional.congress03.ma.county,4
W000051,VA,3,Representative,WF0049,meae.congressional.congress03.va.county,14
W000127,MA,3,Representative,WA0043,meae.congressional.congress03.ma.county,2
W000127,MA,3,Representative,WA0043,meae.congressional.congress03.ma.county,NA
W000211,NY,3,Representative,WJ0410,meae.congressional.congress03.ny.county,2
W000491,NC,3,Representative,WB0039,meae.congressional.congress03.nc.county,10
W000633,NH,3,Representative,WP0051,NA,NA
W000637,SC,3,Representative,WR0158,NA,NA
W000642,NC,3,Representative,WJ0494,meae.congressional.congress03.nc.county,3
A000174,MA,4,Representative,AF0004,meae.congressional.congress04.ma.county,8
B000049,NY,4,Representative,BT0171,meae.congressional.congress04.ny.county,4
B000084,GA,4,Representative,BA0026,meae.congressional.congress04.ga.county,NA
B000137,PA,4,Representative,BD0120,meae.congressional.congress04.pa.county,10
B000396,SC,4,Representative,BL0075,NA,NA
B000474,PA,4,Senator,BW0271,NA,NA
B000563,NC,4,Senator,BT0199,NA,NA
B000569,NC,4,Representative,BT0194,meae.congressional.congress04.nc.county,9
B000570,TN,4,Senator,BW0403,NA,NA
B000669,RI,4,Representative,BB0013,NA,NA
B000735,MA,4,Representative,BT0080,meae.congressional.congress04.ma.county,11
B000739,RI,4,Senator,BW0013,NA,NA
B000802,VA,4,Representative,BR0163,meae.congressional.congress04.va.county,17
B000929,KY,4,Senator,BJ0175,NA,NA
B000991,NC,4,Representative,BN0074,meae.congressional.congress04.nc.county,10
B001014,VT,4,Representative,BD0212,meae.congressional.congress04.vt.county,2
B001081,NC,4,Representative,BD0099,meae.congressional.congress04.nc.county,8
B001133,NY,4,Senator,BA0134,NA,NA
B001186,SC,4,Senator,BP0091,NA,NA
C000005,VA,4,Representative,CS0229,meae.congressional.congress04.va.county,14
C000009,MA,4,Senator,CG0068,NA,NA
C000382,MD,4,Representative,CG0044,meae.congressional.congress04.md.county,6
C000406,VA,4,Representative,CT0181,meae.congressional.congress04.va.county,8
C000531,VA,4,Representative,CJ1097,meae.congressional.congress04.va.county,13
C000572,TN,4,Senator,CW0351,NA,NA
C000600,CT,4,Representative,CJ0025,NA,NA
C000624,VA,4,Representative,CI0035,meae.congressional.congress04.va.county,6
C000764,NY,4,Representative,CW0154,meae.congressional.congress04.ny.county,10
C000848,MD,4,Representative,CJ0201,meae.congressional.congress04.md.county,3
C000863,MD,4,Representative,CW0040,NA,NA
D000024,CT,4,Representative,DS0003,NA,NA
D000073,CT,4,Representative,DJ0006,NA,NA
D000165,NJ,4,Representative,DJ0209,meae.congressional.congress04.nj.county,NA
D000178,MA,4,Representative,DH0026,meae.congressional.congress04.ma.county,12
D000254,MD,4,Representative,DG0004,meae.congressional.congress04.md.county,1
D000578,MD,4,Representative,DG0008,meae.congressional.congress04.md.county,2
E000010,SC,4,Representative,NA,meae.congressional.congress04.ct.county,NA
E000010,SC,4,Representative,NA,meae.congressional.congress04.nh.county,NA
E000010,SC,4,Representative,NA,meae.congressional.congress04.pa.county,1
E000010,SC,4,Representative,NA,meae.congressional.congress04.ri.county,NA
E000010,SC,4,Representative,NA,meae.congressional.congress04.sc.county,1
E000010,SC,4,Representative,NA,meae.congressional.congress04.sc.county,2
E000010,SC,4,Representative,NA,meae.congressional.congress04.sc.county,5
E000010,SC,4,Representative,NA,meae.congressional.congress04.tn.county,NA
E000089,PA,4,Representative,EG0009,NA,NA
E000147,CT,4,Senator,EO0001,NA,NA
F000124,PA,4,Representative,FW0062,meae.congressional.congress04.pa.county,11
F000297,NH,4,Representative,FA0029,NA,NA
F000301,MA,4,Representative,FD0007,meae.congressional.congress04.ma.county,4
F000313,RI,4,Senator,NA,meae.congressional.congress04.ct.county,NA
F000313,RI,4,Senator,NA,meae.congressional.congress04.nh.county,NA
F000313,RI,4,Senator,NA,meae.congressional.congress04.pa.county,1
F000313,RI,4,Senator,NA,meae.congressional.congress04.ri.county,NA
F000313,RI,4,Senator,NA,meae.congressional.congress04.sc.county,1
F000313,RI,4,Senator,NA,meae.congressional.congress04.sc.county,2
F000313,RI,4,Senator,NA,meae.congressional.congress04.sc.county,5
F000313,RI,4,Senator,NA,meae.congressional.congress04.tn.county,NA
F000344,NC,4,Representative,FJ0228,meae.congressional.congress04.nc.county,3
F000365,MA,4,Representative,FN0017,meae.congressional.congress04.ma.county,5
F000368,NJ,4,Senator,FF0012,NA,NA
G000020,PA,4,Representative,GA0061,meae.congressional.congress04.pa.county,12
G000173,NY,4,Representative,GE0066,meae.congressional.congress04.ny.county,6
G000183,VA,4,Representative,GW0186,meae.congressional.congress04.va.county,9
G000196,NC,4,Representative,GJ0328,meae.congressional.congress04.nc.county,6
G000215,NH,4,Representative,GN0015,NA,NA
G000235,NY,4,Representative,GH0039,meae.congressional.congress04.ny.county,8
G000286,MA,4,Representative,GB0015,meae.congressional.congress04.ma.county,10
G000286,MA,4,Senator,GB0015,meae.congressional.congress04.ma.county,10
G000293,CT,4,Representative,GC0000,NA,NA
G000434,KY,4,Representative,GC0053,NA,NA
G000442,PA,4,Representative,GA0060,meae.congressional.congress04.pa.county,9
G000488,CT,4,Representative,GR0000,NA,NA
G000502,NC,4,Representative,GW0091,meae.congressional.congress04.nc.county,7
G000526,GA,4,Senator,GJ0032,NA,NA
H000140,SC,4,Representative,HW0374,NA,NA
H000148,VA,4,Representative,HG0163,meae.congressional.congress04.va.county,5
H000225,SC,4,Representative,HR0079,NA,NA
H000266,VA,4,Representative,HC0136,meae.congressional.congress04.va.county,10
H000299,PA,4,Representative,HT0154,meae.congressional.congress04.pa.county,8
H000348,NY,4,Representative,HJ0485,meae.congressional.congress04.ny.county,5
H000359,NY,4,Representative,HJ0499,meae.congressional.congress04.ny.county,2
H000431,VA,4,Representative,HJ1299,meae.congressional.congress04.va.county,19
H000488,NJ,4,Representative,HT0100,meae.congressional.congress04.nj.county,NA
H000508,MD,4,Senator,HJ0153,NA,NA
H000570,PA,4,Representative,ZZ0005,NA,NA
H000618,CT,4,Representative,HJ0008,NA,NA
H000618,CT,4,Senator,HJ0008,NA,NA
H000629,MD,4,Representative,HW0097,meae.congressional.congress04.md.county,7
H000718,NC,4,Representative,HJ1278,NA,NA
H000841,MD,4,Senator,HJ0159,NA,NA
H000982,SC,4,Senator,HJ0599,NA,NA
J000005,TN,4,Representative,JA0014,NA,NA
J000012,VA,4,Representative,JG0015,meae.congressional.congress04.md.county,7
J000017,GA,4,Senator,JJ0004,NA,NA
K000212,NY,4,Senator,KR0003,NA,NA
K000246,NJ,4,Representative,KA0023,meae.congressional.congress04.nj.county,NA
K000253,PA,4,Representative,KJ0172,meae.congressional.congress04.pa.county,7
L000067,NH,4,Senator,LJ0127,NA,NA
L000115,DE,4,Senator,LH0001,meae.congressional.congress04.de.county,NA
L000120,NY,4,Senator,LJ0218,NA,NA
L000246,MA,4,Representative,LG0029,meae.congressional.congress04.ma.county,7
L000364,NH,4,Senator,LS0047,NA,NA
L000366,NY,4,Representative,LE0044,meae.congressional.congress04.ny.county,1
L000389,NC,4,Representative,LM0052,meae.congressional.congress04.nc.county,2
L000528,MA,4,Representative,LS0018,meae.congressional.congress04.ma.county,1
L000528,MA,4,Representative,LS0018,meae.congressional.congress04.ma.county,2
L000528,MA,4,Representative,LS0018,meae.congressional.congress04.ma.county,3
L000530,MA,4,Representative,LW0055,meae.congressional.congress04.ma.county,2
M000029,PA,4,Representative,MS0148,meae.congressional.congress04.pa.county,6
M000034,NC,4,Representative,MN0068,meae.congressional.congress04.nc.county,5
M000043,VA,4,Representative,MJ1315,meae.congressional.congress04.va.county,15
M000076,RI,4,Representative,MF0037,NA,NA
M000155,KY,4,Senator,MH0035,NA,NA
M000166,NC,4,Senator,MA0147,NA,NA
M000226,VA,4,Senator,MS0252,NA,NA
M000712,GA,4,Representative,MJ0057,meae.congressional.congress04.ga.county,NA
M000891,VA,4,Representative,MA0281,meae.congressional.congress04.va.county,2
M001063,PA,4,Representative,MF0016,meae.congressional.congress04.pa.county,2
M001119,MD,4,Representative,MW0069,meae.congressional.congress04.md.county,8
N000058,VA,4,Representative,NA0009,meae.congressional.congress04.va.county,16
N000084,VA,4,Representative,NJ0072,meae.congressional.congress04.va.county,18
O000101,KY,4,Representative,OA0007,NA,NA
P000018,VA,4,Representative,PJ0728,meae.congressional.congress04.va.county,12
P000026,VT,4,Senator,PE0117,NA,NA
P000065,VA,4,Representative,PJ0725,meae.congressional.congress04.va.county,11
P000108,DE,4,Representative,PJ0032,meae.congressional.congress04.de.county,NA
P000463,RI,4,Representative,PE0102,NA,NA
P000473,MD,4,Senator,PR0018,NA,NA
P000514,VA,4,Representative,PF0010,meae.congressional.congress04.va.county,4
R000092,SC,4,Senator,Rj0598,NA,NA
R000120,MA,4,Representative,RJ0226,meae.congressional.congress04.ma.county,6
R000215,PA,4,Representative,RJ0314,meae.congressional.congress04.pa.county,4
R000350,VT,4,Senator,RM0051,NA,NA
R000448,PA,4,Senator,RJ0316,NA,NA
R000548,VA,4,Representative,RR0071,meae.congressional.congress04.va.county,1
R000550,NJ,4,Senator,RJ0171,NA,NA
S000222,MA,4,Senator,ST0123,NA,NA
S000222,MA,4,Representative,ST0123,NA,NA
S000259,MA,4,Representative,SS0068,meae.congressional.congress04.ma.county,10
S000339,NH,4,Representative,SJ0474,NA,NA
S000460,PA,4,Representative,SS0245,meae.congressional.congress04.pa.county,4
S000471,MA,4,Representative,ST0101,meae.congressional.congress04.ma.county,1
S000555,NJ,4,Representative,SI0045,meae.congressional.congress04.nj.county,NA
S000557,VT,4,Representative,SI0092,meae.congressional.congress04.vt.county,1
S000563,NH,4,Representative,SJ0471,NA,NA
S000595,CT,4,Representative,SN0099,NA,NA
S000609,MD,4,Representative,SS0062,meae.congressional.congress04.md.county,5
S000633,SC,4,Representative,SW0299,NA,NA
S000752,MD,4,Representative,SR0049,NA,NA
S000753,MD,4,Representative,ST0060,meae.congressional.congress04.md.county,4
S000941,NJ,4,Senator,SR0121,meae.congressional.congress04.nj.county,NA
S001009,MA,4,Senator,SC0023,NA,NA
S001029,NC,4,Representative,SW0148,NA,NA
S001095,PA,4,Representative,SJ0964,NA,NA
S001119,CT,4,Representative,SZ0000,NA,NA
T000050,NC,4,Representative,TA0018,NA,NA
T000052,GA,4,Senator,TJ0074,NA,NA
T000107,VA,4,Senator,TH0065,NA,NA
T000141,MA,4,Representative,TG0012,meae.congressional.congress04.ma.county,14
T000183,PA,4,Representative,TR0066,NA,NA
T000232,NJ,4,Representative,TM0030,meae.congressional.congress04.nj.county,NA
T000264,VT,4,Senator,TI0032,meae.congressional.congress04.vt.county,1
T000348,CT,4,Representative,TU0002,NA,NA
T000348,CT,4,Senator,TU0002,NA,NA
T000389,CT,4,Senator,TJ0010,NA,NA
V000012,NY,4,Representative,VJ0202,meae.congressional.congress04.ny.county,7
V000022,NY,4,Representative,VP0041,meae.congressional.congress04.ny.county,3
V000074,MA,4,Representative,VJ0024,meae.congressional.congress04.ma.county,9
V000083,VA,4,Representative,VA0029,meae.congressional.congress04.va.county,7
V000104,DE,4,Senator,VJ0002,NA,NA
W000014,MA,4,Representative,WP0012,meae.congressional.congress04.ma.county,13
W000114,GA,4,Senator,WG0006,NA,NA
W000513,NY,4,Representative,WJ0409,meae.congressional.congress04.ny.county,9
W000637,SC,4,Representative,WR0158,NA,NA
A000129,CT,5,Representative,AJ0028,NA,NA
A000197,TN,5,Senator,AJ0370,NA,NA
B000026,MD,5,Representative,BG0023,meae.congressional.congress05.md.county,4
B000084,GA,5,Representative,BA0026,meae.congressional.congress05.ga.county,NA
B000137,PA,5,Representative,BD0120,meae.congressional.congress05.pa.county,10
B000198,MA,5,Representative,BB0019,meae.congressional.congress05.ma.county,11
B000249,DE,5,Representative,BJ0078,meae.congressional.congress05.de.county,NA
B000396,SC,5,Representative,BL0075,meae.congressional.congress05.sc.county,3
B000474,PA,5,Senator,BW0271,NA,NA
B000563,NC,5,Senator,BT0199,NA,NA
B000569,NC,5,Representative,BT0194,meae.congressional.congress05.nc.county,9
B000570,TN,5,Senator,BW0403,NA,NA
B000731,CT,5,Representative,BJ0019,NA,NA
B000735,MA,5,Representative,BT0080,meae.congressional.congress05.ma.county,11
B000739,RI,5,Senator,BW0013,NA,NA
B000802,VA,5,Representative,BR0163,meae.congressional.congress05.va.county,17
B000875,NY,5,Representative,BD0076,meae.congressional.congress05.ny.county,5
B000929,KY,5,Senator,BJ0175,NA,NA
B000942,PA,5,Representative,BR0106,NA,NA
B000991,NC,5,Representative,BN0074,meae.congressional.congress05.nc.county,10
B001053,MA,5,Representative,BS0112,meae.congressional.congress05.ma.county,7
B001081,NC,5,Representative,BD0099,meae.congressional.congress05.nc.county,8
C000005,VA,5,Representative,CS0229,meae.congressional.congress05.va.county,14
C000289,RI,5,Representative,CC0006,meae.congressional.congress05.ri.county,NA
C000313,PA,5,Representative,CJ0685,meae.congressional.congress05.pa.county,4
C000369,VT,5,Senator,CN0042,meae.congressional.congress05.vt.county,1
C000406,VA,5,Representative,CT0181,meae.congressional.congress05.va.county,8
C000408,TN,5,Representative,CW0037,meae.congressional.congress05.tn.county,NA
C000487,VA,5,Representative,CM0108,meae.congressional.congress05.va.county,6
C000497,DE,5,Senator,CJ0087,NA,NA
C000531,VA,5,Representative,CJ1097,meae.congressional.congress05.va.county,13
C000563,NY,5,Representative,CJ0481,meae.congressional.congress05.ny.county,10
C000572,TN,5,Senator,CW0351,NA,NA
C000600,CT,5,Representative,CJ0025,NA,NA
C000863,MD,5,Representative,CW0040,meae.congressional.congress05.md.county,3
D000024,CT,5,Representative,DS0003,NA,NA
D000069,NJ,5,Senator,DF0014,meae.congressional.congress05.nj.county,NA
D000073,CT,5,Representative,DJ0006,NA,NA
D000138,KY,5,Representative,DT0030,meae.congressional.congress05.ky.county,1
D000151,VA,5,Representative,DJ0582,meae.congressional.congress05.va.county,15
D000165,NJ,5,Representative,DJ0209,meae.congressional.congress05.nj.county,NA
D000243,MD,5,Representative,DJ0122,meae.congressional.congress05.md.county,8
D000254,MD,5,Representative,DG0004,meae.congressional.congress05.md.county,1
E000052,CT,5,Representative,EW0001,NA,NA
E000089,PA,5,Representative,EG0009,meae.congressional.congress05.pa.county,5
E000091,VA,5,Representative,EJ0301,NA,NA
E000153,NY,5,Representative,EL0004,meae.congressional.congress05.ny.county,4
E000257,VA,5,Representative,ET0046,meae.congressional.congress05.va.county,12
F000124,PA,5,Representative,FW0062,meae.congressional.congress05.pa.county,11
F000297,NH,5,Representative,FA0029,NA,NA
F000301,MA,5,Representative,FD0007,meae.congressional.congress05.ma.county,4
F000313,RI,5,Senator,NA,meae.congressional.congress05.ct.county,NA
F000313,RI,5,Senator,NA,meae.congressional.congress05.nh.county,NA
F000313,RI,5,Senator,NA,meae.congressional.congress05.pa.county,1
F000313,RI,5,Senator,NA,meae.congressional.congress05.sc.county,1
F000313,RI,5,Senator,NA,meae.congressional.congress05.sc.county,6
F000322,KY,5,Representative,FJ0047,meae.congressional.congress05.ky.county,2
F000364,NH,5,Representative,FJ0138,NA,NA
F000365,MA,5,Representative,FN0017,meae.congressional.congress05.ma.county,5
G000020,PA,5,Representative,GA0061,meae.congressional.congress05.pa.county,12
G000183,VA,5,Representative,GW0186,meae.congressional.congress05.va.county,9
G000196,NC,5,Representative,GJ0328,meae.congressional.congress05.nc.county,6
G000235,NY,5,Representative,GH0039,meae.congressional.congress05.ny.county,7
