congbio_id,candidate_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
K000197,KC0006,"King, Cyrus",1772,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000197
K000212,KR0003,"King, Rufus",1755,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000212
K000217,KW0001,"King, William Rufus De Vane",1786,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000217
K000227,KC0008,"Kinsey, Charles",1773,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000227
K000230,KM0013,"Kinsley, Martin",1754,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000230
K000235,KJ0109,"Kirkland, Joseph",1770,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000235
K000239,KW0057,"Kirkpatrick, William",1769,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000239
K000243,KD0038,"Kirtland, Dorrance",1770,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000243
K000246,KA0023,"Kitchell, Aaron",1744,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000246
K000253,KJ0172,"Kittera, John Wilkes",1752,1801,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000253
K000254,KT0071,"Kittera, Thomas",1789,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000254
K000282,KH0029,"Knickerbocker, Herman",1779,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000282
K000286,KN0024,"Knight, Nehemiah",1746,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000286
K000287,KN0016,"Knight, Nehemiah Rice",1780,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000287
K000324,KJ0258,"Krebs, Jacob",1782,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000324
K000329,KG0025,"Kremer, George",1775,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000329
L000011,LA0102,"Lacock, Abner",1770,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000011
L000036,LJ0153,"Lambert, John",1746,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000036
L000066,LC0074,"Langdon, Chauncey",1763,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000066
L000067,LJ0127,"Langdon, John",1741,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000067
L000083,LJ0005,"Lanman, James",1767,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000083
L000097,LS0021,"Larned, Simon",1753,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000097
L000112,LS0046,"Lathrop, Samuel",1772,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000112
L000115,LH0001,"Latimer, Henry",1752,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000115
L000120,LJ0218,"Laurance, John",1750,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000120
L000126,LL0001,"Law, Lyman",1770,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000126
L000137,LJ0456,"Lawrence, Joseph",1786,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000137
L000138,LS0060,"Lawrence, Samuel",1773,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000138
L000147,LT0064,"Lawyer, Thomas",1785,1868,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000147
L000177,LW0079,"Leake, Walter",1762,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000177
L000178,LA0001,"Learned, Amasa",1750,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000178
L000186,LJ0051,"Lecompte, Joseph",1797,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000186
L000195,LH0064,"Lee, Henry",1756,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000195
L000196,LJ0093,"Lee, John",1788,1871,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000196
L000200,LR0090,"Lee, Richard Bland",1761,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000200
L000201,LR0089,"Lee, Richard Henry",1732,1794,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000201
L000204,LS0019,"Lee, Silas",1760,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000204
L000212,LJ0342,"Lefever, Joseph",1760,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000212
L000213,LJ0236,"Lefferts, John",1785,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000213
L000216,LJ0553,"Leftwich, Jabez",1765,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000216
L000229,LM0058,"Leib, Michael",1760,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000229
L000246,LG0029,"Leonard, George",1729,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000246
L000257,LR0005,"Letcher, Robert Perkins",1788,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000257
L000290,LJ0543,"Lewis, Joseph, Jr.",1772,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000290
L000294,LT0108,"Lewis, Thomas",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000294
L000297,LW0154,"Lewis, William J.",1766,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000297
L000314,LE0006,"Lincoln, Enoch",1788,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000314
L000316,LL0038,"Lincoln, Levi",1749,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000316
L000336,LJ0151,"Linn, James",1749,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000336
L000337,LJ0197,"Linn, John",1763,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000337
L000346,LE0066,"Litchfield, Elisha",1785,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000346
L000354,LP0015,"Little, Peter",1775,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000354
L000362,LA0074,"Livermore, Arthur",1766,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000362
L000363,LE0034,"Livermore, Edward St. Loe",1762,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000363
L000364,LS0047,"Livermore, Samuel",1732,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000364
L000366,LE0044,"Livingston, Edward",1764,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000366
L000367,LH0032,"Livingston, Henry Walter",1768,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000367
L000370,LR0024,"Livingston, Robert Le Roy",1778,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000370
L000376,LE0016,"Lloyd, Edward",1779,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000376
L000377,LJ0070,"Lloyd, James",1756,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000377
L000378,LJ0107,"Lloyd, James",1769,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000378
L000387,LF0010,"Locke, Francis",1776,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000387
L000388,LJ0184,"Locke, John",1764,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000388
L000389,LM0052,"Locke, Matthew",1730,1801,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000389
L000401,LG0042,"Logan, George",1753,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000401
L000405,LW0028,"Logan, William",1776,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000405
L000421,LJ0271,"Long, John",1785,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000421
L000430,LS0011,"Longfellow, Stephen",1775,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000430
L000456,LJ0561,"Love, John",NA,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000456
L000460,LW0125,"Love, William Carter",1784,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000460
L000466,LJ0221,"Lovett, John",1761,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000466
L000478,LC0033,"Lower, Christian",1740,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000478
L000482,LT0118,"Lowndes, Thomas",1766,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000482
L000483,LW0219,"Lowndes, William",1782,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000483
L000485,LW0173,"Lowrie, Walter",1784,1868,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000485
L000492,LJ0337,"Lucas, John Baptiste Charles",1758,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000492
L000512,LW0012,"Lumpkin, Wilson",1783,1870,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000512
L000524,LA0096,"Lyle, Aaron",1759,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000524
L000527,LJ0246,"Lyman, Joseph Stebbins",1785,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000527
L000528,LS0018,"Lyman, Samuel",1749,1802,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000528
L000530,LW0055,"Lyman, William",1755,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000530
L000539,LA0126,"Lyon, Asa",1763,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000539
L000545,LM0053,"Lyon, Matthew",1749,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000545
M000013,MJ1261,"Machir, James",NA,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000013
M000029,MS0148,"Maclay, Samuel",1741,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000029
M000031,MW0300,"Maclay, William",1737,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000031
M000030,MW0302,"Maclay, William",1765,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000030
M000033,MW0408,"Maclay, William Plunkett",1774,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000033
M000034,MN0068,"Macon, Nathaniel",1757,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000034
M000043,MJ1315,"Madison, James, Jr.",1751,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000043
M000056,MA0076,"Magruder, Allan Bowie",1775,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000056
M000057,MP0018,"Magruder, Patrick",1768,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000057
M000076,MF0037,"Malbone, Francis",1759,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000076
M000079,MR0206,"Mallary, Rollin Carolas",1784,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000079
M000096,MW0251,"Mangum, Willie Person",1792,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000096
M000120,MJ1391,"Marable, John Hartwell",1786,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000120
M000124,MD0187,"Marchand, David",1776,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000124
M000130,MR0181,"Marion, Robert",1766,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000130
M000131,MH0075,"Markell, Henry",1792,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000131
M000132,MJ0491,"Markell, Jacob",1770,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000132
M000135,MP0124,"Markley, Philip Swenk",1789,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000135
M000137,MW0335,"Marks, William",1778,1858,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000137
M000142,MG0138,"Marr, George Washington Lent",1779,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000142
M000146,MC0079,"Marsh, Charles",1765,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000146
M000155,MH0035,"Marshall, Humphrey",1760,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000155
M000157,MJ1321,"Marshall, John",1755,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000157
M000166,MA0147,"Martin, Alexander",1740,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000166
M000198,MR0053,"Martin, Robert Nicols",1798,1870,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000198
M000204,MH0074,"Martindale, Henry Clinton",1780,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000204
M000208,MD0116,"Marvin, Dudley",1786,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000208
M000213,MA0249,"Mason, Armistead Thomson",1787,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000213
M000215,MJ1283,"Mason, James Brown",1775,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000215
M000217,MJ0387,"Mason, Jeremiah",1768,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000217
M000221,MJ0290,"Mason, Jonathan",1756,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000221
M000226,MS0252,"Mason, Stevens Thomson",1760,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000226
M000232,MJ0439,"Masters, Josiah",1763,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000232
M000234,MG0009,"Mathews, George",1739,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000234
M000239,MV0004,"Mathews, Vincent",1766,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000239
M000240,ME0001,"Mathewson, Elisha",1767,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000240
M000245,MJ0888,"Matlack, James",1775,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000245
M000247,MA0095,"Matson, Aaron",1770,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000247
M000256,MW0075,"Matthews, William",1755,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000256
M000258,MJ1397,"Mattocks, John",1777,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000258
M000259,ME0042,"Mattoon, Ebenezer",1755,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000259
M000267,MG0041,"Maxwell, George Clifford",1771,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000267
M000288,MW0383,"Mayrant, William",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000288
M000299,MD0142,"Mcarthur, Duncan",1772,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000299
M000302,MA0162,"Mcbryde, Archibald",1766,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000302
M000321,MR0080,"Mccarty, Richard",1780,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000321
M000336,MB0070,"Mcclenachan, Blair",NA,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000336
M000359,MA0104,"Mccord, Andrew",1754,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000359
M000377,MW0392,"Mccoy, William",NA,1864,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000377
M000383,MJ1355,"Mccreary, John",1761,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000383
M000387,MW0092,"Mccreery, William",1750,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000387
M000396,MT0157,"Mccullough, Thomas Grubb",1785,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000396
M000424,MJ0540,"Mcdowell, Joseph",1758,1799,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000424
M000423,MJ0540,"Mcdowell, Joseph",1756,1801,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000423
M000426,MG0132,"Mcduffie, George",1790,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000426
M000437,MD0119,"Mcfarlan, Duncan",NA,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000437
M000467,MR0018,"Mchatton, Robert Lytle",1788,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000467
M000475,MJ0436,"Mcilvaine, Joseph",1769,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000475
M000492,MS0187,"Mckean, Samuel",1787,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000492
M000495,MJ0013,"Mckee, John",1771,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000495
M000496,MS0028,"Mckee, Samuel",1774,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000496
M000515,MA0045,"Mckim, Alexander",1748,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000515
M000516,MI0017,"Mckim, Isaac",1775,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000516
M000519,MJ0006,"Mckinley, John",1780,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000519
M000520,MW0394,"Mckinley, William",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000520
M000535,ML0002,"Mclane, Louis",1786,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000535
M000544,MA0033,"Mclean, Alney",1779,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000544
M000549,MJ0663,"Mclean, John",1785,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000549
M000550,MJ0101,"Mclean, John",1791,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000550
M000552,MW0279,"Mclean, William",1794,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000552
M000562,MW0221,"Mcmanus, William",1780,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000562
M000564,MA0167,"Mcmillan, Alexander",NA,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000564
M000586,MA0181,"Mcneill, Archibald",NA,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000586
M000602,MJ0972,"Mcsherry, James",1776,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000602
M000614,MC0004,"Mead, Cowles",1776,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000614
M000622,MA0149,"Mebane, Alexander",1744,1795,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000622
M000625,ME0130,"Meech, Ezra",1773,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000625
M000632,MH0072,"Meigs, Henry",1782,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000632
M000633,MR0090,"Meigs, Return Jonathan, Jr.",1764,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000633
M000636,MP0060,"Mellen, Prentiss",1764,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000636
M000642,MC0088,"Mercer, Charles Fenton",1778,1858,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000642
M000645,MJ0200,"Mercer, John Francis",1759,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000645
M000649,MD0013,"Meriwether, David",1755,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000649
M000651,MJ0094,"Meriwether, James",1789,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000651
M000657,MO0010,"Merrill, Orsamus Cook",1775,1865,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000657
M000665,MO0000,"Merwin, Orange",1777,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000665
M000668,MA0129,"Metcalf, Arunah",1771,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000668
M000676,MT0035,"Metcalfe, Thomas",1780,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000676
M000699,MH0114,"Middleton, Henry",1770,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000699
M000712,MJ0057,"Milledge, John",1757,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000712
M000722,MD0183,"Miller, Daniel H.",NA,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000722
M000737,MJ0472,"Miller, John",1774,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000737
M000747,MM0033,"Miller, Morris Smith",1779,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000747
M000750,MP0110,"Miller, Pleasant Moorman",NA,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000750
M000755,MS0233,"Miller, Stephen Decatur",1787,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000755
M000774,ME0050,"Mills, Elijah Hunt",1776,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000774
M000785,MJ0945,"Milnor, James",1773,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000785
M000786,MW0326,"Milnor, William",1769,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000786
M000791,MC0051,"Miner, Charles",1780,1865,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000791
M000810,MG0025,"Mitchell, George Edward",1781,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000810
M000815,MJ1383,"Mitchell, James Coffield",1786,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000815
M000816,MJ1038,"Mitchell, James S.",1784,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000816
M000817,MJ0207,"Mitchell, John",1781,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000817
M000824,MN0055,"Mitchell, Nahum",1769,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000824
M000828,MS0000,"Mitchell, Stephen Mix",1743,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000828
M000829,MT0226,"Mitchell, Thomas Rothmaler",1783,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000829
M000831,MS0108,"Mitchill, Samuel Latham",1764,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000831
M000840,MH0061,"Moffitt, Hosea",1757,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000840
M000853,MR0076,"Monell, Robert",1786,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000853
M000858,MJ1316,"Monroe, James",1758,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000858
M000864,MD0192,"Montgomery, Daniel, Jr.",1765,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000864
M000867,MJ0205,"Montgomery, John",1764,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000867
M000872,MT0031,"Montgomery, Thomas",1779,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000872
M000873,MW0284,"Montgomery, William",1736,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000873
M000891,MA0281,"Moore, Andrew",1752,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000891
M000898,MG0000,"Moore, Gabriel",1785,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000898
M000909,MN0021,"Moore, Nicholas Ruxton",1756,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000909
M000913,MR0144,"Moore, Robert",1778,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000913
M000916,MS0176,"Moore, Samuel",1774,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000916
M000919,MT0220,"Moore, Thomas",1759,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000919
M000920,MT0196,"Moore, Thomas Love",NA,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000920
M000921,MT0036,"Moore, Thomas Patrick",1797,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000921
M000946,MD0085,"Morgan, Daniel",1736,1802,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000946
M000951,MJ0401,"Morgan, James",1756,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000951
M000953,MJ0525,"Morgan, John Jordan",1770,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000953
M000966,MD0059,"Morril, David Lawrence",1772,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000966
M000976,MG0047,"Morris, Gouverneur",1752,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000976
M000983,ML0045,"Morris, Lewis Richard",1760,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000983
M000985,MR0058,"Morris, Robert",1734,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000985
M000988,MT0003,"Morris, Thomas",1771,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000988
M001003,MJ0625,"Morrow, Jeremiah",1771,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001003
M001005,MJ1223,"Morrow, John",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001005
M001019,MM0019,"Morton, Marcus",1784,1864,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001019
M001023,MJ0022,"Moseley, Jonathan Ogden",1762,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001023
M001039,MJ0399,"Mott, James",1739,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001039
M001063,MF0016,"Muhlenberg, Frederick Augustus Conrad",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001063
M001066,MP0089,"Muhlenberg, John Peter Gabriel",1746,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001066
M001075,MG0056,"Mumford, George",NA,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001075
M001076,MG0050,"Mumford, Gurdon Saltonstall",1764,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001076
M001084,MW0233,"Murfree, William Hardy",1781,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001084
M001109,MJ0979,"Murray, John",1768,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001109
M001115,MT0172,"Murray, Thomas, Jr.",1770,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001115
M001119,MW0069,"Murray, William Vans",1760,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001119
N000018,NR0018,"Neale, Raphael",NA,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000018
N000035,NH0015,"Nelson, Hugh",1768,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000035
N000036,NJ0045,"Nelson, Jeremiah",1769,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000036
N000037,NJ0035,"Nelson, John",1791,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000037
N000041,NR0020,"Nelson, Roger",1759,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000041
N000043,NT0029,"Nelson, Thomas Maduit",1782,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000043
N000049,NW0033,"Nesbitt, Wilson",NA,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000049
N000055,NJ0172,"Neville, Joseph",1730,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000055
N000058,NA0009,"New, Anthony",1747,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000058
N000064,NT0008,"Newbold, Thomas",1760,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000064
N000078,NT0024,"Newton, Thomas, Jr.",1768,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000078
N000084,NJ0072,"Nicholas, John",1757,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000084
N000086,NW0043,"Nicholas, Wilson Cary",1761,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000086
