election_id,election_office,state,congress,district,year,election_type,election_label
ny.uscongress7.1814,U.S. House of Representatives,NY,14,7,1814,General,"New York 1814 U.S. House of Representatives, District 7"
ny.uscongress8.1814,U.S. House of Representatives,NY,14,8,1814,General,"New York 1814 U.S. House of Representatives, District 8"
ny.uscongress9.1814,U.S. House of Representatives,NY,14,9,1814,General,"New York 1814 U.S. House of Representatives, District 9"
ny.uscongress10.1814,U.S. House of Representatives,NY,14,10,1814,General,"New York 1814 U.S. House of Representatives, District 10"
ny.uscongress11.1814,U.S. House of Representatives,NY,14,11,1814,General,"New York 1814 U.S. House of Representatives, District 11"
ny.uscongress12.1814,U.S. House of Representatives,NY,14,12,1814,General,"New York 1814 U.S. House of Representatives, District 12"
ny.specialelectioncongress12.1815,U.S. House of Representatives,NY,14,12,NA,NA,NA
ny.uscongress13.1814,U.S. House of Representatives,NY,14,13,1814,General,"New York 1814 U.S. House of Representatives, District 13"
ny.uscongress14.1814,U.S. House of Representatives,NY,14,14,1814,General,"New York 1814 U.S. House of Representatives, District 14"
ny.uscongress15.1814,U.S. House of Representatives,NY,14,15,1814,General,"New York 1814 U.S. House of Representatives, District 15"
ny.uscongress16.1814,U.S. House of Representatives,NY,14,16,1814,General,"New York 1814 U.S. House of Representatives, District 16"
ny.uscongress17.1814,U.S. House of Representatives,NY,14,17,1814,General,"New York 1814 U.S. House of Representatives, District 17"
ny.uscongress18.1814,U.S. House of Representatives,NY,14,18,1814,General,"New York 1814 U.S. House of Representatives, District 18"
ny.uscongress19.1814,U.S. House of Representatives,NY,14,19,1814,General,"New York 1814 U.S. House of Representatives, District 19"
ny.uscongress20.1814,U.S. House of Representatives,NY,14,20,1814,General,"New York 1814 U.S. House of Representatives, District 20"
ny.uscongress21.1814,U.S. House of Representatives,NY,14,21,1814,General,"New York 1814 U.S. House of Representatives, District 21"
ny.uscongress1.1816,U.S. House of Representatives,NY,15,1,1816,General,"New York 1816 U.S. House of Representatives, District 1"
ny.uscongress2.1816,U.S. House of Representatives,NY,15,2,1816,General,"New York 1816 U.S. House of Representatives, District 2"
ny.uscongress3.1816,U.S. House of Representatives,NY,15,3,1816,General,"New York 1816 U.S. House of Representatives, District 3"
ny.uscongress4.1816,U.S. House of Representatives,NY,15,4,1816,General,"New York 1816 U.S. House of Representatives, District 4"
ny.specialelectioncongress.1817,U.S. House of Representatives,NY,15,4,NA,NA,NA
ny.uscongress5.1816,U.S. House of Representatives,NY,15,5,1816,General,"New York 1816 U.S. House of Representatives, District 5"
ny.uscongress6.1816,U.S. House of Representatives,NY,15,6,1816,General,"New York 1816 U.S. House of Representatives, District 6"
ny.uscongress7.1816,U.S. House of Representatives,NY,15,7,1816,General,"New York 1816 U.S. House of Representatives, District 7"
ny.uscongress8.1816,U.S. House of Representatives,NY,15,8,1816,General,"New York 1816 U.S. House of Representatives, District 8"
ny.uscongress9.1816,U.S. House of Representatives,NY,15,9,1816,General,"New York 1816 U.S. House of Representatives, District 9"
ny.uscongress10.1816,U.S. House of Representatives,NY,15,10,1816,General,"New York 1816 U.S. House of Representatives, District 10"
ny.uscongress11.1816,U.S. House of Representatives,NY,15,11,1816,General,"New York 1816 U.S. House of Representatives, District 11"
ny.uscongress12.1816,U.S. House of Representatives,NY,15,12,1816,General,"New York 1816 U.S. House of Representatives, District 12"
ny.uscongress13.1816,U.S. House of Representatives,NY,15,13,1816,General,"New York 1816 U.S. House of Representatives, District 13"
ny.uscongress14.1816,U.S. House of Representatives,NY,15,14,1816,General,"New York 1816 U.S. House of Representatives, District 14"
ny.uscongress15.1816,U.S. House of Representatives,NY,15,15,1816,General,"New York 1816 U.S. House of Representatives, District 15"
ny.uscongress16.1816,U.S. House of Representatives,NY,15,16,1816,General,"New York 1816 U.S. House of Representatives, District 16"
ny.uscongress17.1816,U.S. House of Representatives,NY,15,17,1816,General,"New York 1816 U.S. House of Representatives, District 17"
ny.uscongress18.1816,U.S. House of Representatives,NY,15,18,1816,General,"New York 1816 U.S. House of Representatives, District 18"
ny.uscongress19.1816,U.S. House of Representatives,NY,15,19,1816,General,"New York 1816 U.S. House of Representatives, District 19"
ny.uscongress20.1816,U.S. House of Representatives,NY,15,20,1816,General,"New York 1816 U.S. House of Representatives, District 20"
ny.specialelectioncongress20.1816,U.S. House of Representatives,NY,15,20,NA,NA,NA
ny.uscongress21.1816,U.S. House of Representatives,NY,15,21,1816,General,"New York 1816 U.S. House of Representatives, District 21"
ny.uscongress1.1818,U.S. House of Representatives,NY,16,1,1818,General,"New York 1818 U.S. House of Representatives, District 1"
ny.uscongress2.1818,U.S. House of Representatives,NY,16,2,1818,General,"New York 1818 U.S. House of Representatives, District 2"
ny.uscongress3.1818,U.S. House of Representatives,NY,16,3,1818,General,"New York 1818 U.S. House of Representatives, District 3"
ny.uscongress4.1818,U.S. House of Representatives,NY,16,4,1818,General,"New York 1818 U.S. House of Representatives, District 4"
ny.uscongress5.1818,U.S. House of Representatives,NY,16,5,1818,General,"New York 1818 U.S. House of Representatives, District 5"
ny.uscongress6.1818,U.S. House of Representatives,NY,16,6,1818,General,"New York 1818 U.S. House of Representatives, District 6"
ny.uscongress7.1818,U.S. House of Representatives,NY,16,7,1818,General,"New York 1818 U.S. House of Representatives, District 7"
ny.uscongress8.1818,U.S. House of Representatives,NY,16,8,1818,General,"New York 1818 U.S. House of Representatives, District 8"
ny.uscongress9.1818,U.S. House of Representatives,NY,16,9,1818,General,"New York 1818 U.S. House of Representatives, District 9"
ny.uscongress10.1818,U.S. House of Representatives,NY,16,10,1818,General,"New York 1818 U.S. House of Representatives, District 10"
ny.uscongress11.1818,U.S. House of Representatives,NY,16,11,1818,General,"New York 1818 U.S. House of Representatives, District 11"
ny.uscongress12.1818,U.S. House of Representatives,NY,16,12,1818,General,"New York 1818 U.S. House of Representatives, District 12"
ny.uscongress13.1818,U.S. House of Representatives,NY,16,13,1818,General,"New York 1818 U.S. House of Representatives, District 13"
ny.uscongress14.1818,U.S. House of Representatives,NY,16,14,1818,General,"New York 1818 U.S. House of Representatives, District 14"
ny.uscongress15.1818,U.S. House of Representatives,NY,16,15,1818,General,"New York 1818 U.S. House of Representatives, District 15"
ny.uscongress16.1818,U.S. House of Representatives,NY,16,16,1818,General,"New York 1818 U.S. House of Representatives, District 16"
ny.uscongress17.1818,U.S. House of Representatives,NY,16,17,1818,General,"New York 1818 U.S. House of Representatives, District 17"
ny.uscongress18.1818,U.S. House of Representatives,NY,16,18,1818,General,"New York 1818 U.S. House of Representatives, District 18"
ny.uscongress19.1818,U.S. House of Representatives,NY,16,19,1818,General,"New York 1818 U.S. House of Representatives, District 19"
ny.uscongress20.1818,U.S. House of Representatives,NY,16,20,1818,General,"New York 1818 U.S. House of Representatives, District 20"
ny.uscongress21.1818,U.S. House of Representatives,NY,16,21,1818,General,"New York 1818 U.S. House of Representatives, District 21"
ny.uscongress1.1821,U.S. House of Representatives,NY,17,1,1821,General,"New York 1821 U.S. House of Representatives, District 1"
ny.uscongress2.1821,U.S. House of Representatives,NY,17,2,1821,General,"New York 1821 U.S. House of Representatives, District 2"
ny.uscongress3.1821,U.S. House of Representatives,NY,17,3,1821,General,"New York 1821 U.S. House of Representatives, District 3"
ny.uscongress4.1821,U.S. House of Representatives,NY,17,4,1821,General,"New York 1821 U.S. House of Representatives, District 4"
ny.uscongress5.1821,U.S. House of Representatives,NY,17,5,1821,General,"New York 1821 U.S. House of Representatives, District 5"
ny.uscongress6.1821,U.S. House of Representatives,NY,17,6,1821,General,"New York 1821 U.S. House of Representatives, District 6"
ny.specialcongress6.1821,U.S. House of Representatives,NY,17,6,NA,NA,NA
ny.uscongress7.1821,U.S. House of Representatives,NY,17,7,1821,General,"New York 1821 U.S. House of Representatives, District 7"
ny.uscongress8.1821,U.S. House of Representatives,NY,17,8,1821,General,"New York 1821 U.S. House of Representatives, District 8"
ny.uscongress9.1821,U.S. House of Representatives,NY,17,9,1821,General,"New York 1821 U.S. House of Representatives, District 9"
ny.uscongress10.1821,U.S. House of Representatives,NY,17,10,1821,General,"New York 1821 U.S. House of Representatives, District 10"
ny.uscongress11.1821,U.S. House of Representatives,NY,17,11,1821,General,"New York 1821 U.S. House of Representatives, District 11"
ny.uscongress12.1821,U.S. House of Representatives,NY,17,12,1821,General,"New York 1821 U.S. House of Representatives, District 12"
ny.uscongress13.1821,U.S. House of Representatives,NY,17,13,1821,General,"New York 1821 U.S. House of Representatives, District 13"
ny.uscongress14.1821,U.S. House of Representatives,NY,17,14,1821,General,"New York 1821 U.S. House of Representatives, District 14"
ny.uscongress15.1821,U.S. House of Representatives,NY,17,15,1821,General,"New York 1821 U.S. House of Representatives, District 15"
ny.uscongress16.1821,U.S. House of Representatives,NY,17,16,1821,General,"New York 1821 U.S. House of Representatives, District 16"
ny.uscongress17.1821,U.S. House of Representatives,NY,17,17,1821,General,"New York 1821 U.S. House of Representatives, District 17"
ny.uscongress18.1821,U.S. House of Representatives,NY,17,18,1821,General,"New York 1821 U.S. House of Representatives, District 18"
ny.uscongress19.1821,U.S. House of Representatives,NY,17,19,1821,General,"New York 1821 U.S. House of Representatives, District 19"
ny.uscongress20.1821,U.S. House of Representatives,NY,17,20,1821,General,"New York 1821 U.S. House of Representatives, District 20"
ny.uscongress21.1821,U.S. House of Representatives,NY,17,21,1821,General,"New York 1821 U.S. House of Representatives, District 21"
ny.uscongress22.1821,U.S. House of Representatives,NY,17,22,1821,General,"New York 1821 U.S. House of Representatives, District 22"
ny.uscongress1.1822,U.S. House of Representatives,NY,18,1,1822,General,"New York 1822 U.S. House of Representatives, District 1"
ny.uscongress2.1822,U.S. House of Representatives,NY,18,2,1822,General,"New York 1822 U.S. House of Representatives, District 2"
ny.uscongress3.1822,U.S. House of Representatives,NY,18,3,NA,NA,NA
ny.uscongress4.1822,U.S. House of Representatives,NY,18,4,1822,General,"New York 1822 U.S. House of Representatives, District 4"
ny.uscongress5.1822,U.S. House of Representatives,NY,18,5,1822,General,"New York 1822 U.S. House of Representatives, District 5"
ny.uscongress6.1822,U.S. House of Representatives,NY,18,6,1822,General,"New York 1822 U.S. House of Representatives, District 6"
ny.uscongress7.1822,U.S. House of Representatives,NY,18,7,1822,General,"New York 1822 U.S. House of Representatives, District 7"
ny.uscongress8.1822,U.S. House of Representatives,NY,18,8,1822,General,"New York 1822 U.S. House of Representatives, District 8"
ny.uscongress9.1822,U.S. House of Representatives,NY,18,9,1822,General,"New York 1822 U.S. House of Representatives, District 9"
ny.specialelectioncongress9.1822,U.S. House of Representatives,NY,18,9,NA,NA,NA
ny.uscongress10.1822,U.S. House of Representatives,NY,18,10,1822,General,"New York 1822 U.S. House of Representatives, District 10"
ny.uscongress11.1822,U.S. House of Representatives,NY,18,11,1822,General,"New York 1822 U.S. House of Representatives, District 11"
ny.uscongress12.1822,U.S. House of Representatives,NY,18,12,1822,General,"New York 1822 U.S. House of Representatives, District 12"
ny.uscongress13.1822,U.S. House of Representatives,NY,18,13,1822,General,"New York 1822 U.S. House of Representatives, District 13"
ny.uscongress14.1822,U.S. House of Representatives,NY,18,14,1822,General,"New York 1822 U.S. House of Representatives, District 14"
ny.uscongress15.1822,U.S. House of Representatives,NY,18,15,1822,General,"New York 1822 U.S. House of Representatives, District 15"
ny.uscongress16.1822,U.S. House of Representatives,NY,18,16,1822,General,"New York 1822 U.S. House of Representatives, District 16"
ny.uscongress17.1822,U.S. House of Representatives,NY,18,17,1822,General,"New York 1822 U.S. House of Representatives, District 17"
ny.uscongress18.1822,U.S. House of Representatives,NY,18,18,1822,General,"New York 1822 U.S. House of Representatives, District 18"
ny.uscongress19.1822,U.S. House of Representatives,NY,18,19,1822,General,"New York 1822 U.S. House of Representatives, District 19"
ny.uscongress20.1822,U.S. House of Representatives,NY,18,20,1822,General,"New York 1822 U.S. House of Representatives, District 20"
ny.uscongress21.1822,U.S. House of Representatives,NY,18,21,1822,General,"New York 1822 U.S. House of Representatives, District 21"
ny.uscongress22.1822,U.S. House of Representatives,NY,18,22,1822,General,"New York 1822 U.S. House of Representatives, District 22"
ny.uscongress23.1822,U.S. House of Representatives,NY,18,23,1822,General,"New York 1822 U.S. House of Representatives, District 23"
ny.uscongress24.1822,U.S. House of Representatives,NY,18,24,1822,General,"New York 1822 U.S. House of Representatives, District 24"
ny.uscongress25.1822,U.S. House of Representatives,NY,18,25,1822,General,"New York 1822 U.S. House of Representatives, District 25"
ny.uscongress26.1822,U.S. House of Representatives,NY,18,26,1822,General,"New York 1822 U.S. House of Representatives, District 26"
ny.uscongress27.1822,U.S. House of Representatives,NY,18,27,1822,General,"New York 1822 U.S. House of Representatives, District 27"
ny.uscongress28.1822,U.S. House of Representatives,NY,18,28,1822,General,"New York 1822 U.S. House of Representatives, District 28"
ny.congress.1823,U.S. House of Representatives,NY,18,28,NA,NA,NA
ny.uscongress29.1822,U.S. House of Representatives,NY,18,29,1822,General,"New York 1822 U.S. House of Representatives, District 29"
ny.uscongress30.1822,U.S. House of Representatives,NY,18,30,1822,General,"New York 1822 U.S. House of Representatives, District 30"
ny.uscongress1.1824,U.S. House of Representatives,NY,19,1,1824,General,"New York 1824 U.S. House of Representatives, District 1"
ny.uscongress2.1824,U.S. House of Representatives,NY,19,2,1824,General,"New York 1824 U.S. House of Representatives, District 2"
ny.uscongress3.1824,U.S. House of Representatives,NY,19,3,NA,NA,NA
ny.uscongress4.1824,U.S. House of Representatives,NY,19,4,1824,General,"New York 1824 U.S. House of Representatives, District 4"
